10000000,BobTheFish29,20,20
7390000,BobTheFish29,20,20
562000,BobTheFish29,20,20
483100,BobTheFish29,20,20
390000,BobTheFish29,20,20
7000,BobTheFish29,20,20
1000,BobTheFish29,20,20
10500,BobTheFish29,20,20
890000,BobTheFish29,20,20
341000,BobTheFish29,20,20
